employee_id,timestamp,location,cpu,memory_percent,disk_percent,network_sent,network_received,process_count,is_suspicious
emp_0566,2025-05-15 10:33:49,Bahawalpur,51.58,68.97,61.29,152.66,93.38,49.08,0
emp_0375,2025-05-15 13:50:18,Bahawalpur,35.2,80.0,75.04,27.45,161.46,31.1,0
emp_0394,2025-05-15 02:38:18,Rawalpindi,96.09,92.38,88.71,753.13,602.5,157.32,1
emp_0842,2025-05-15 12:09:47,Bahawalpur,29.54,48.5,48.74,80.52,26.49,21.16,0
emp_0186,2025-05-15 12:32:38,Bahawalpur,19.37,37.12,83.01,152.9,119.24,27.73,0
emp_1737,2025-05-15 12:24:37,Bahawalpur,27.74,39.04,75.37,76.48,132.72,70.3,0
emp_1934,2025-05-15 16:16:28,Bahawalpur,44.75,48.31,63.55,192.34,125.49,36.89,0
emp_0023,2025-05-15 14:32:53,Bahawalpur,47.55,52.01,61.19,127.7,56.91,50.6,0
emp_0419,2025-05-15 10:55:53,Bahawalpur,20.52,51.8,60.06,149.86,37.55,95.24,0
emp_1644,2025-05-15 16:40:02,Bahawalpur,23.28,72.15,83.03,130.58,143.61,55.98,0
emp_0635,2025-05-15 10:51:08,Bahawalpur,21.96,37.1,37.04,16.39,98.82,78.44,0
emp_1999,2025-05-15 13:29:26,Bahawalpur,25.81,43.73,83.44,104.7,65.49,62.22,0
emp_1154,2025-05-15 16:16:15,Bahawalpur,42.08,30.65,77.03,102.15,44.9,31.4,0
emp_1325,2025-05-15 09:12:26,Bahawalpur,24.35,52.03,59.96,107.17,36.8,48.86,0
emp_0272,2025-05-15 12:56:05,Bahawalpur,53.52,37.54,59.16,47.97,61.18,21.18,0
emp_0542,2025-05-15 09:49:35,Bahawalpur,9.81,72.05,30.0,91.38,209.78,65.2,0
emp_0579,2025-05-15 09:03:52,Bahawalpur,46.25,46.5,55.08,186.14,154.41,59.33,0
emp_1131,2025-05-15 09:39:31,Bahawalpur,8.43,40.77,44.03,96.08,85.39,47.48,0
emp_0838,2025-05-15 10:00:30,Bahawalpur,20.23,32.94,52.52,109.29,43.54,29.47,0
emp_1068,2025-05-15 16:36:55,Bahawalpur,39.7,54.87,69.16,107.47,131.64,56.38,0
emp_0504,2025-05-15 15:34:55,Bahawalpur,8.84,60.03,60.4,10.0,68.3,42.14,0
emp_1516,2025-05-15 11:14:56,Bahawalpur,24.73,34.22,38.77,109.63,130.07,32.49,0
emp_0719,2025-05-15 16:55:59,Bahawalpur,45.21,66.38,30.0,163.74,115.05,52.11,0
emp_1191,2025-05-15 09:25:31,Bahawalpur,38.67,44.82,89.46,221.12,40.64,20.0,0
emp_1827,2025-05-15 13:00:30,Bahawalpur,20.45,41.79,64.27,84.66,79.44,64.38,0
emp_1361,2025-05-15 11:55:37,Bahawalpur,29.9,52.09,85.03,116.62,109.03,60.66,0
emp_0942,2025-05-15 16:08:34,Bahawalpur,23.72,47.86,73.26,71.05,189.0,38.35,0
emp_1613,2025-05-15 14:37:07,Bahawalpur,25.58,44.53,37.27,99.83,122.12,43.02,0
emp_0897,2025-05-15 13:46:17,Bahawalpur,13.84,60.9,54.71,26.18,147.85,20.0,0
emp_1514,2025-05-15 14:50:17,Bahawalpur,57.8,58.45,55.05,71.07,174.89,59.0,0
emp_0799,2025-05-15 11:21:49,Bahawalpur,16.67,26.75,47.94,144.78,155.19,52.23,0
emp_0591,2025-05-15 09:29:10,Bahawalpur,27.15,42.21,70.22,83.77,107.13,53.3,0
emp_0841,2025-05-15 12:41:05,Bahawalpur,53.31,49.39,44.5,192.43,97.25,46.7,0
emp_1545,2025-05-15 13:33:08,Bahawalpur,24.35,32.24,53.96,96.61,81.65,100.0,0
emp_0554,2025-05-15 13:34:45,Bahawalpur,30.93,51.38,64.29,15.58,82.54,49.68,0
emp_1919,2025-05-15 15:29:39,Bahawalpur,42.86,54.65,85.63,192.79,114.92,42.86,0
emp_1759,2025-05-15 14:34:25,Bahawalpur,5.28,32.3,71.78,95.88,146.57,20.0,0
emp_1099,2025-05-15 09:07:52,Bahawalpur,34.34,58.05,50.9,59.69,116.83,89.06,0
emp_1433,2025-05-15 11:05:25,Bahawalpur,23.72,54.17,71.42,75.35,29.62,27.03,0
emp_1720,2025-05-15 11:17:41,Bahawalpur,17.08,61.73,69.55,10.0,128.04,83.55,0
emp_1800,2025-05-15 11:00:05,Bahawalpur,32.21,43.59,51.31,99.86,163.83,37.47,0
emp_0428,2025-05-15 02:52:21,Islamabad,90.0,79.59,75.78,870.76,300.0,174.76,1
emp_1242,2025-05-15 11:46:00,Bahawalpur,38.1,45.89,68.81,74.06,28.27,55.88,0
emp_0085,2025-05-15 10:20:38,Bahawalpur,24.44,48.91,60.78,106.36,127.91,46.55,0
emp_1562,2025-05-15 12:16:21,Bahawalpur,64.85,59.43,79.49,127.56,189.62,54.01,0
emp_0188,2025-05-15 10:11:36,Bahawalpur,26.67,71.28,56.42,162.67,71.47,40.18,0
emp_1832,2025-05-15 16:19:36,Bahawalpur,47.51,29.64,44.0,48.1,173.6,67.78,0
emp_0700,2025-05-15 15:15:52,Bahawalpur,41.13,33.95,43.75,87.52,105.3,38.38,0
emp_0741,2025-05-15 16:56:25,Bahawalpur,59.77,79.24,72.36,103.69,38.47,45.85,0
emp_1601,2025-05-15 12:51:47,Bahawalpur,53.19,53.74,63.28,124.58,145.56,83.98,0
emp_1661,2025-05-15 11:17:30,Bahawalpur,16.41,51.43,62.03,76.66,119.13,39.38,0
emp_1013,2025-05-15 10:41:04,Bahawalpur,42.48,52.88,58.8,81.21,91.41,48.62,0
emp_0230,2025-05-15 11:05:11,Bahawalpur,44.0,30.73,84.33,163.37,81.64,63.63,0
emp_1398,2025-05-15 11:26:39,Bahawalpur,32.43,57.99,66.83,54.29,90.31,20.0,0
emp_0550,2025-05-15 15:06:06,Bahawalpur,17.98,43.09,52.73,152.58,60.64,100.0,0
emp_0048,2025-05-15 12:17:25,Bahawalpur,29.83,65.46,76.42,59.7,73.67,23.55,0
emp_1261,2025-05-15 11:35:56,Bahawalpur,26.22,51.36,62.33,41.86,85.47,60.45,0
emp_1865,2025-05-15 14:21:17,Bahawalpur,10.4,31.7,31.94,129.36,155.42,65.68,0
emp_1410,2025-05-15 16:17:14,Bahawalpur,36.0,73.4,50.88,127.53,40.2,57.59,0
emp_0801,2025-05-15 11:43:27,Bahawalpur,25.77,54.89,42.06,218.77,79.46,26.02,0
emp_0985,2025-05-15 10:56:38,Bahawalpur,7.67,27.26,68.64,87.58,134.79,24.93,0
emp_0630,2025-05-15 13:46:09,Bahawalpur,30.54,23.52,60.39,163.6,115.43,64.81,0
emp_1937,2025-05-15 12:57:42,Bahawalpur,5.0,74.79,75.77,23.4,78.76,65.02,0
emp_1244,2025-05-15 17:20:30,Islamabad,94.09,72.92,75.14,991.6,850.17,101.77,0
emp_0784,2025-05-15 12:11:49,Bahawalpur,11.48,69.94,56.61,64.1,84.43,57.7,1
emp_0205,2025-05-15 16:00:17,Bahawalpur,46.96,76.02,61.37,107.19,138.82,51.47,0
emp_0262,2025-05-15 15:43:33,Bahawalpur,32.66,60.25,73.25,59.42,137.38,83.33,0
emp_0474,2025-05-15 10:15:16,Bahawalpur,20.33,37.95,53.69,87.59,16.99,25.27,0
emp_0167,2025-05-15 03:34:58,Rawalpindi,98.08,77.96,91.51,710.6,545.81,184.85,1
emp_0262,2025-05-15 13:32:54,Bahawalpur,34.02,63.42,49.16,10.0,48.64,41.03,0
emp_1386,2025-05-15 18:55:58,Islamabad,91.85,94.46,71.31,745.43,532.78,126.31,1
emp_1879,2025-05-15 16:07:02,Bahawalpur,42.95,41.1,56.46,144.86,117.05,55.12,0
emp_1854,2025-05-15 15:07:23,Bahawalpur,34.54,37.76,57.54,88.33,67.05,52.8,0
emp_0087,2025-05-15 14:29:44,Bahawalpur,56.77,47.52,40.09,74.94,137.85,63.8,0
emp_0643,2025-05-15 12:52:50,Bahawalpur,23.96,76.27,64.8,125.01,56.74,52.74,0
emp_0353,2025-05-15 09:17:09,Bahawalpur,11.76,55.72,90.0,89.86,144.02,20.0,0
emp_0451,2025-05-15 14:51:27,Bahawalpur,29.29,42.55,59.93,146.53,99.25,60.82,0
emp_1007,2025-05-15 09:57:00,Bahawalpur,12.0,70.74,49.73,114.6,125.94,66.33,0
emp_0246,2025-05-15 16:55:33,Bahawalpur,24.4,46.34,78.95,32.43,18.83,52.39,0
emp_0600,2025-05-15 09:37:25,Bahawalpur,50.81,70.07,45.24,124.9,166.63,23.49,0
emp_0745,2025-05-15 12:21:34,Bahawalpur,61.07,72.56,68.28,53.04,75.95,45.66,0
emp_0212,2025-05-15 16:52:57,Bahawalpur,5.0,52.42,56.46,168.04,135.59,39.48,0
emp_0746,2025-05-15 13:09:29,Bahawalpur,40.44,36.76,34.01,108.57,118.67,23.75,0
emp_1155,2025-05-15 02:34:05,Islamabad,90.0,77.27,85.09,691.7,741.93,138.37,1
emp_0847,2025-05-15 01:47:24,Islamabad,92.16,88.12,73.08,770.01,1000.0,156.33,0
emp_0038,2025-05-15 11:17:17,Bahawalpur,34.4,53.74,55.1,106.24,175.77,57.63,0
emp_1964,2025-05-15 10:33:18,Bahawalpur,44.96,54.02,77.5,132.45,114.59,100.0,0
emp_1838,2025-05-15 11:34:36,Bahawalpur,42.5,48.23,79.8,67.31,97.81,50.53,0
emp_0742,2025-05-15 15:23:36,Bahawalpur,41.51,56.58,50.68,144.71,99.64,66.88,0
emp_1427,2025-05-15 16:12:06,Bahawalpur,38.85,35.14,42.9,89.14,111.26,45.81,0
emp_1657,2025-05-15 10:12:16,Bahawalpur,32.88,48.27,46.88,210.21,124.87,65.32,0
emp_0998,2025-05-15 15:39:37,Bahawalpur,47.15,48.21,67.71,123.51,81.36,78.89,0
emp_0278,2025-05-15 10:38:44,Bahawalpur,57.44,64.9,62.38,70.12,51.16,72.39,0
emp_0259,2025-05-15 16:47:06,Bahawalpur,24.7,54.66,65.14,163.6,139.18,76.07,0
emp_1175,2025-05-15 13:52:24,Bahawalpur,53.75,72.49,61.39,148.28,10.0,61.84,0
emp_1742,2025-05-15 16:27:50,Bahawalpur,43.29,37.67,68.17,172.78,101.22,35.45,0
emp_0126,2025-05-15 09:58:29,Bahawalpur,43.6,54.2,64.39,81.88,88.41,30.8,0
emp_0138,2025-05-15 13:46:42,Bahawalpur,43.35,54.3,86.48,87.64,93.89,74.21,0
emp_1975,2025-05-15 13:44:50,Bahawalpur,54.95,70.31,79.27,10.0,108.45,42.21,0
emp_1652,2025-05-15 13:41:02,Bahawalpur,14.41,66.38,64.45,170.74,53.47,56.08,0
emp_0445,2025-05-15 11:23:09,Bahawalpur,6.88,45.63,75.71,55.67,180.23,61.62,0
emp_0985,2025-05-15 12:33:35,Bahawalpur,35.94,25.45,53.71,93.77,129.05,32.18,0
emp_0721,2025-05-15 11:30:14,Bahawalpur,5.0,57.76,77.64,83.54,22.91,87.49,0
emp_1954,2025-05-15 06:48:37,Karachi,95.43,95.51,90.81,300.0,462.86,105.74,1
emp_0560,2025-05-15 12:23:23,Bahawalpur,12.55,50.68,79.12,75.1,77.02,63.92,0
emp_1303,2025-05-15 09:47:53,Bahawalpur,39.74,40.45,72.6,93.13,151.2,90.07,0
emp_0587,2025-05-15 09:44:32,Bahawalpur,32.51,78.38,55.97,176.7,128.27,64.84,0
emp_0347,2025-05-15 12:43:49,Bahawalpur,43.7,61.69,63.12,69.93,128.19,20.0,0
emp_1840,2025-05-15 11:49:45,Bahawalpur,39.63,49.01,60.01,25.78,56.24,25.58,0
emp_1434,2025-05-15 10:47:08,Bahawalpur,22.52,42.4,70.88,146.88,178.75,56.67,0
emp_1878,2025-05-15 10:18:57,Bahawalpur,42.03,60.96,45.87,124.57,151.21,37.92,0
emp_1313,2025-05-15 23:07:11,Faisalabad,96.43,78.3,81.67,803.49,300.0,172.51,0
emp_1683,2025-05-15 11:47:00,Bahawalpur,28.82,57.4,61.32,136.72,66.8,51.26,0
emp_1778,2025-05-15 16:43:52,Bahawalpur,42.26,60.13,90.0,31.96,88.01,63.52,0
emp_1214,2025-05-15 12:30:05,Bahawalpur,40.08,44.16,75.42,167.06,155.16,46.96,0
emp_0806,2025-05-15 10:57:30,Bahawalpur,28.57,30.95,73.02,89.69,121.99,68.63,0
emp_0054,2025-05-15 15:48:13,Bahawalpur,8.89,30.53,79.71,135.66,48.7,62.15,0
emp_0848,2025-05-15 12:23:23,Bahawalpur,53.9,39.71,78.98,52.21,61.68,61.5,0
emp_0907,2025-05-15 13:35:05,Bahawalpur,19.75,57.59,77.29,114.4,131.41,35.28,0
emp_1480,2025-05-15 06:33:06,Karachi,92.86,95.31,98.15,300.0,539.84,133.13,0
emp_0590,2025-05-15 14:21:42,Bahawalpur,16.02,50.42,69.89,94.93,182.09,61.36,0
emp_1146,2025-05-15 10:22:38,Bahawalpur,31.87,56.51,43.99,182.1,110.11,72.11,0
emp_1975,2025-05-15 14:04:12,Bahawalpur,28.16,42.25,51.01,64.98,166.54,36.45,0
emp_0802,2025-05-15 12:26:38,Bahawalpur,14.14,69.63,61.62,85.02,166.49,21.39,0
emp_1360,2025-05-15 04:55:04,Karachi,99.93,81.19,85.92,352.65,586.53,101.55,1
emp_1539,2025-05-15 09:58:12,Bahawalpur,34.22,78.29,36.34,149.89,140.89,61.82,0
emp_1808,2025-05-15 16:56:56,Bahawalpur,13.13,63.81,65.43,29.53,127.05,54.98,0
emp_1438,2025-05-15 04:08:04,Faisalabad,98.18,100.0,95.3,721.75,878.49,165.73,0
emp_0696,2025-05-15 10:38:12,Bahawalpur,29.14,57.2,69.38,89.07,128.69,48.53,0
emp_1756,2025-05-15 12:10:21,Bahawalpur,50.98,32.93,67.27,67.42,97.8,30.28,0
emp_0648,2025-05-15 12:59:44,Bahawalpur,50.87,60.26,53.8,69.85,173.09,60.38,0
emp_1916,2025-05-15 10:21:50,Bahawalpur,15.14,46.71,56.79,49.25,71.27,55.11,0
emp_0124,2025-05-15 12:55:23,Bahawalpur,5.0,63.15,50.69,62.5,113.08,20.21,0
emp_0167,2025-05-15 21:10:23,Islamabad,93.55,83.01,92.26,559.87,300.0,164.61,1
emp_0907,2025-05-15 10:55:18,Bahawalpur,50.58,75.56,71.73,163.53,111.19,53.34,0
emp_0922,2025-05-15 11:55:53,Bahawalpur,20.23,43.83,81.84,88.15,51.53,34.43,1
emp_1428,2025-05-15 09:50:38,Bahawalpur,18.58,38.24,78.35,32.56,70.12,57.43,0
emp_1834,2025-05-15 16:48:22,Bahawalpur,34.2,31.83,30.21,55.61,60.15,40.17,0
emp_0310,2025-05-15 20:33:54,Karachi,91.4,85.98,93.46,410.04,612.46,169.92,0
emp_0718,2025-05-15 13:49:15,Bahawalpur,35.7,61.31,30.0,211.85,155.38,34.48,0
emp_0038,2025-05-15 10:05:10,Bahawalpur,5.0,45.88,59.31,105.71,103.09,31.45,0
emp_1790,2025-05-15 11:15:26,Bahawalpur,27.54,46.74,77.21,81.17,106.26,38.47,0
emp_1435,2025-05-15 12:55:06,Bahawalpur,10.21,27.8,56.24,45.04,116.46,72.83,0
emp_1831,2025-05-15 11:45:52,Bahawalpur,45.38,34.52,47.63,92.02,188.41,20.0,0
emp_0038,2025-05-15 11:07:00,Bahawalpur,7.03,67.25,56.92,155.93,73.67,39.53,0
emp_0891,2025-05-15 13:43:46,Bahawalpur,47.46,54.18,67.06,144.01,146.51,40.35,0
emp_0304,2025-05-15 16:27:26,Bahawalpur,20.95,61.3,63.0,159.8,142.33,42.22,0
emp_0938,2025-05-15 13:08:55,Bahawalpur,49.15,58.82,70.38,127.11,164.65,94.91,0
emp_1586,2025-05-15 12:43:57,Bahawalpur,30.67,65.09,49.72,128.08,123.99,72.43,0
emp_0116,2025-05-15 14:57:23,Bahawalpur,51.0,40.59,37.68,110.0,28.87,99.08,0
emp_0756,2025-05-15 16:37:34,Bahawalpur,32.89,52.18,90.0,113.72,110.89,38.36,0
emp_1488,2025-05-15 12:06:34,Bahawalpur,31.71,29.25,88.61,103.09,57.02,44.33,0
emp_1924,2025-05-15 10:27:52,Bahawalpur,17.26,46.83,44.4,136.02,156.97,47.19,0
emp_0741,2025-05-15 15:31:59,Bahawalpur,30.31,39.83,80.54,193.3,92.46,70.66,0
emp_1650,2025-05-15 15:36:55,Bahawalpur,38.39,66.04,73.85,133.34,110.17,56.04,0
emp_0865,2025-05-15 13:58:52,Bahawalpur,33.46,48.83,64.58,161.11,93.94,32.67,0
emp_0545,2025-05-15 14:16:25,Bahawalpur,45.77,44.95,51.67,157.35,79.99,55.62,0
emp_1674,2025-05-15 12:19:51,Bahawalpur,35.02,40.88,79.71,46.4,46.66,28.8,0
emp_0155,2025-05-15 12:42:13,Bahawalpur,29.24,36.2,31.82,108.85,217.52,75.42,0
emp_0251,2025-05-15 13:48:17,Bahawalpur,19.27,48.81,61.81,92.59,88.93,65.21,0
emp_0438,2025-05-15 14:15:43,Bahawalpur,43.08,43.73,53.41,46.35,28.14,48.84,0
emp_0929,2025-05-15 01:01:35,Lahore,97.68,81.68,91.04,750.19,682.07,110.39,0
emp_1777,2025-05-15 12:22:27,Bahawalpur,42.54,40.95,59.31,64.45,154.78,49.77,0
emp_1764,2025-05-15 12:49:50,Bahawalpur,29.79,61.47,57.5,80.12,77.35,67.34,0
emp_0356,2025-05-15 10:54:11,Bahawalpur,51.09,48.59,65.44,102.95,87.51,45.78,0
emp_0887,2025-05-15 10:17:38,Bahawalpur,23.85,33.15,65.55,114.5,87.6,62.81,0
emp_0852,2025-05-15 09:17:59,Bahawalpur,30.76,49.82,81.89,68.73,124.62,50.09,0
emp_1840,2025-05-15 14:13:43,Bahawalpur,21.89,40.64,80.49,178.65,82.07,86.59,0
emp_1706,2025-05-15 09:48:50,Bahawalpur,40.17,55.14,49.38,150.27,151.25,53.78,0
emp_0977,2025-05-15 10:57:15,Bahawalpur,45.42,45.29,78.32,79.94,94.07,31.24,0
emp_1619,2025-05-15 09:08:43,Bahawalpur,50.1,36.47,37.78,62.46,118.97,41.55,0
emp_1076,2025-05-15 10:06:25,Bahawalpur,48.59,41.79,83.29,94.9,77.29,49.61,0
emp_1849,2025-05-15 12:39:04,Bahawalpur,25.18,49.46,70.79,91.91,120.28,71.37,0
emp_0437,2025-05-15 08:42:01,Faisalabad,90.7,86.23,96.86,832.98,300.0,134.96,0
emp_0229,2025-05-15 13:25:24,Bahawalpur,32.97,66.73,59.07,25.92,105.45,34.88,0
emp_0178,2025-05-15 13:25:17,Bahawalpur,38.16,66.48,52.57,139.67,158.15,85.2,1
emp_1239,2025-05-15 15:48:20,Bahawalpur,22.48,40.67,66.25,113.88,113.03,73.39,0
emp_1495,2025-05-15 10:32:22,Bahawalpur,33.53,34.34,56.16,61.88,124.65,43.45,0
emp_0061,2025-05-15 14:49:39,Bahawalpur,5.0,46.69,63.7,43.74,45.57,61.23,0
emp_0048,2025-05-15 16:59:32,Bahawalpur,20.46,41.52,88.07,57.46,222.06,58.74,0
emp_1338,2025-05-15 16:59:18,Bahawalpur,55.31,60.45,48.22,109.3,131.99,49.73,0
emp_0232,2025-05-15 14:28:48,Bahawalpur,24.97,80.0,77.88,136.55,116.0,49.75,0
emp_0988,2025-05-15 10:52:27,Bahawalpur,26.23,42.82,66.73,123.54,159.65,66.89,0
emp_0954,2025-05-15 16:49:44,Bahawalpur,37.24,44.17,63.05,109.31,40.02,77.55,0
emp_0796,2025-05-15 09:35:28,Bahawalpur,17.66,35.18,69.61,16.82,35.96,65.87,0
emp_1478,2025-05-15 11:06:24,Bahawalpur,40.2,29.92,66.72,148.31,164.03,59.95,0
emp_1546,2025-05-15 10:19:00,Bahawalpur,22.59,57.21,43.97,71.85,33.75,47.54,0
emp_0440,2025-05-15 14:10:29,Bahawalpur,5.0,44.1,58.32,119.4,109.08,63.14,0
emp_0451,2025-05-15 16:58:58,Bahawalpur,30.21,63.51,65.86,75.3,94.6,48.38,0
emp_0286,2025-05-15 15:48:44,Bahawalpur,25.25,28.16,53.62,78.35,128.77,49.7,0
emp_1244,2025-05-15 07:48:03,Lahore,93.69,83.97,78.81,409.75,551.25,182.1,1
emp_1425,2025-05-15 11:41:13,Bahawalpur,42.01,26.52,71.24,45.28,10.0,29.52,0
emp_1587,2025-05-15 11:05:34,Bahawalpur,17.98,60.15,77.19,126.54,105.26,56.3,0
emp_1880,2025-05-15 16:20:19,Bahawalpur,34.46,50.15,78.86,150.29,115.28,48.44,0
emp_1006,2025-05-15 10:04:01,Bahawalpur,35.97,50.73,61.65,12.47,83.34,84.41,0
emp_1312,2025-05-15 12:21:27,Bahawalpur,5.0,57.24,42.49,138.39,70.36,33.68,0
emp_1086,2025-05-15 12:54:33,Bahawalpur,41.86,73.52,67.68,12.03,161.36,36.81,1
emp_1219,2025-05-15 09:03:50,Bahawalpur,45.89,61.47,37.31,64.11,45.26,70.02,0
emp_1091,2025-05-15 12:35:20,Bahawalpur,5.0,60.13,66.89,90.74,50.25,36.41,0
emp_1052,2025-05-15 15:54:47,Bahawalpur,22.19,60.25,70.66,166.79,95.9,27.8,1
emp_1856,2025-05-15 13:42:54,Bahawalpur,20.85,51.7,30.0,59.41,98.46,29.24,0
emp_0698,2025-05-15 16:45:52,Bahawalpur,70.85,50.18,84.11,65.64,157.16,33.55,0
emp_0646,2025-05-15 13:30:40,Bahawalpur,32.88,47.2,61.77,110.64,113.43,26.91,0
emp_1981,2025-05-15 10:23:28,Bahawalpur,33.49,61.42,83.84,48.82,143.46,47.83,0
emp_1555,2025-05-15 16:16:52,Bahawalpur,16.01,40.78,57.72,101.16,252.5,53.3,0
emp_0495,2025-05-15 14:41:01,Bahawalpur,5.0,53.09,46.34,143.54,56.59,38.64,0
emp_0786,2025-05-15 11:45:28,Bahawalpur,76.69,66.39,57.49,130.67,128.42,58.66,0
emp_1209,2025-05-15 15:36:21,Bahawalpur,67.98,32.13,73.19,106.19,131.56,28.01,0
emp_0718,2025-05-15 14:21:25,Bahawalpur,21.89,23.93,30.0,141.79,153.76,58.28,0
emp_1461,2025-05-15 11:21:22,Bahawalpur,22.77,54.47,61.78,193.34,117.11,65.11,0
emp_1794,2025-05-15 12:06:11,Bahawalpur,47.65,26.42,60.35,191.29,131.1,59.93,0
emp_0756,2025-05-15 10:35:42,Bahawalpur,16.99,49.21,63.84,86.69,143.85,83.29,0
emp_0220,2025-05-15 16:23:21,Bahawalpur,5.0,46.22,40.97,137.66,98.21,31.53,0
emp_1063,2025-05-15 14:59:28,Bahawalpur,5.0,40.99,43.34,86.53,184.77,53.08,0
emp_0709,2025-05-15 06:22:53,Lahore,91.31,80.93,70.0,842.6,717.62,100.0,1
emp_0740,2025-05-15 12:08:51,Bahawalpur,29.91,37.57,46.62,94.26,39.64,38.9,0
emp_1371,2025-05-15 10:34:40,Bahawalpur,18.28,30.45,46.52,39.27,19.55,67.06,0
emp_0217,2025-05-15 13:41:41,Bahawalpur,23.22,55.21,73.18,21.45,132.63,47.63,0
emp_0103,2025-05-15 02:05:35,Karachi,97.73,93.87,87.11,516.35,530.06,150.77,1
emp_1819,2025-05-15 16:35:38,Bahawalpur,45.5,28.16,82.02,130.15,158.54,57.86,0
emp_0362,2025-05-15 15:52:18,Bahawalpur,20.57,52.46,68.13,179.46,25.15,75.27,0
emp_0713,2025-05-15 12:08:24,Bahawalpur,23.14,39.01,78.07,100.05,71.82,55.27,0
emp_0221,2025-05-15 09:04:40,Bahawalpur,25.54,63.8,56.82,53.18,78.71,51.71,1
emp_1804,2025-05-15 10:20:54,Bahawalpur,29.94,34.79,60.0,49.23,72.6,20.57,0
emp_1556,2025-05-15 12:25:58,Bahawalpur,37.27,63.95,70.2,206.06,58.94,69.23,0
emp_1687,2025-05-15 15:12:45,Bahawalpur,42.66,51.3,55.12,10.0,195.64,37.5,0
emp_0306,2025-05-15 10:06:49,Bahawalpur,31.72,72.83,67.86,150.51,132.56,51.53,0
emp_0867,2025-05-15 09:23:15,Bahawalpur,46.25,47.81,72.12,130.12,60.47,32.06,0
emp_0915,2025-05-15 11:03:45,Bahawalpur,5.0,53.57,75.28,34.9,162.44,61.99,0
emp_0682,2025-05-15 13:23:44,Bahawalpur,32.41,69.12,48.34,126.7,87.25,50.47,1
emp_1083,2025-05-15 11:58:17,Bahawalpur,50.96,43.91,63.94,196.89,45.99,74.58,0
emp_0609,2025-05-15 13:25:11,Bahawalpur,57.31,47.64,36.4,138.53,152.24,95.57,0
emp_1352,2025-05-15 12:17:23,Bahawalpur,57.22,32.03,65.09,197.55,119.76,47.12,0
emp_1233,2025-05-15 15:36:48,Bahawalpur,29.48,70.12,71.84,140.72,97.33,52.78,0
emp_0495,2025-05-15 15:50:19,Bahawalpur,13.31,79.43,67.29,116.81,114.31,82.38,0
emp_0199,2025-05-15 13:25:34,Bahawalpur,6.66,31.29,62.03,93.62,109.51,49.1,0
emp_1761,2025-05-15 16:51:34,Bahawalpur,18.67,41.63,87.46,94.79,74.68,59.42,0
emp_0328,2025-05-15 10:40:26,Bahawalpur,8.0,35.72,69.24,10.0,127.07,56.86,0
emp_0506,2025-05-15 13:17:24,Bahawalpur,46.07,35.72,82.99,143.22,56.22,37.02,0
emp_0328,2025-05-15 11:52:45,Bahawalpur,44.52,59.66,74.08,10.0,55.37,27.9,0
emp_1626,2025-05-15 09:14:10,Bahawalpur,54.75,38.58,48.42,70.28,88.31,20.0,0
emp_1286,2025-05-15 21:45:28,Lahore,92.68,87.62,85.09,476.49,991.01,126.36,1
emp_1857,2025-05-15 10:43:45,Bahawalpur,33.72,31.38,73.7,145.87,181.64,69.04,0
emp_0586,2025-05-15 04:07:21,Karachi,92.68,88.3,99.37,676.63,413.46,149.26,0
emp_1497,2025-05-15 10:04:28,Bahawalpur,38.69,20.0,70.67,117.2,13.04,38.05,0
emp_1204,2025-05-15 14:25:43,Bahawalpur,22.48,40.45,90.0,128.26,92.28,53.17,0
emp_0714,2025-05-15 10:59:05,Bahawalpur,27.33,74.48,88.5,96.34,44.57,50.11,0
emp_1892,2025-05-15 15:17:57,Bahawalpur,32.84,53.68,66.59,10.0,93.82,100.0,0
emp_1775,2025-05-15 10:26:25,Bahawalpur,9.17,20.75,56.33,20.71,12.16,60.44,0
emp_1124,2025-05-15 10:18:36,Bahawalpur,42.11,38.56,75.42,50.15,70.21,47.34,0
emp_1418,2025-05-15 16:26:53,Bahawalpur,34.41,64.8,61.33,99.94,96.08,79.19,0
emp_1055,2025-05-15 12:23:25,Bahawalpur,51.7,30.67,78.25,150.83,226.46,32.36,0
emp_1075,2025-05-15 14:10:10,Bahawalpur,17.63,59.88,50.38,84.02,158.47,71.94,0
emp_1087,2025-05-15 13:46:57,Bahawalpur,34.92,53.47,53.11,104.97,126.99,49.28,0
emp_0459,2025-05-15 09:45:57,Bahawalpur,34.48,20.0,36.94,10.36,92.03,54.06,0
emp_1681,2025-05-15 16:15:20,Bahawalpur,20.84,68.88,45.68,107.25,65.74,64.35,0
emp_1439,2025-05-15 09:05:42,Bahawalpur,31.75,61.73,74.22,158.76,88.8,42.59,1
emp_0736,2025-05-15 21:01:48,Lahore,92.96,72.98,91.16,475.75,564.8,148.84,0
emp_1777,2025-05-15 13:44:33,Bahawalpur,45.36,65.73,81.1,64.36,30.77,76.52,0
emp_0404,2025-05-15 11:46:38,Bahawalpur,28.49,69.09,70.37,91.71,149.96,73.66,0
emp_0321,2025-05-15 13:19:50,Bahawalpur,25.84,39.73,54.59,159.07,33.43,35.64,0
emp_1834,2025-05-15 09:44:26,Bahawalpur,10.66,49.9,68.71,197.99,146.46,28.54,0
emp_1837,2025-05-15 09:54:50,Bahawalpur,35.86,20.0,61.42,133.39,53.09,69.5,0
emp_0571,2025-05-15 00:49:27,Faisalabad,95.53,76.31,70.0,478.23,465.17,146.68,1
